localidad,provincia,idproducto,producto,precio,fecha_vigencia,idempresabandera,empresabandera,latitud,longitud
la plata,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.9009,-57.96902
capital federal,capital federal,19,gas oil grado 2,1191,2025-06-01,2,ypf,-34.61046,-58.41369
la plata,buenos aires,19,gas oil grado 2,1195,2025-06-01,26,axion,-34.899717,-58.01086
capital federal,capital federal,19,gas oil grado 2,1191,2025-06-01,2,ypf,-34.61871,-58.40384
rio segundo,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.65232,-63.8568
rio segundo,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.631504,-63.873263
rio segundo,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.631504,-63.873263
cayasta,santa fe,19,gas oil grado 2,1277,2025-06-01,2,ypf,-31.181015,-60.14758
cayasta,santa fe,19,gas oil grado 2,1277,2025-06-01,2,ypf,-31.181015,-60.14758
san francisco,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.432944,-62.085576
san francisco,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.432944,-62.085576
san francisco,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.427823,-62.096764
malargue,mendoza,19,gas oil grado 2,1211,2025-06-01,2,ypf,-35.47469,-69.58558
malargue,mendoza,19,gas oil grado 2,1211,2025-06-01,2,ypf,-35.47469,-69.58558
libertador gral san martin,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-32.07603,-60.46218
libertador gral san martin,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-32.07603,-60.46218
mar del plata,buenos aires,19,gas oil grado 2,1303,2025-06-01,2,ypf,-37.94509,-57.58269
mar del plata,buenos aires,19,gas oil grado 2,1303,2025-06-01,2,ypf,-37.94509,-57.58269
san francisco,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.427823,-62.096764
las penas,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-30.56119,-64.00381
las penas,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-30.56119,-64.00381
ingeniero luiggi,la pampa,19,gas oil grado 2,1245,2025-06-01,2,ypf,-35.38004,-64.47261
rosario,santa fe,19,gas oil grado 2,1284,2025-06-01,2,ypf,-32.99506,-60.67384
rosario,santa fe,19,gas oil grado 2,1284,2025-06-01,2,ypf,-32.99506,-60.67384
ingeniero luiggi,la pampa,19,gas oil grado 2,1245,2025-06-01,2,ypf,-35.38004,-64.47261
chilecito,la rioja,19,gas oil grado 2,1303,2025-06-01,2,ypf,-29.163336,-67.509159
chilecito,la rioja,19,gas oil grado 2,1303,2025-06-01,2,ypf,-29.163336,-67.509159
san jose de la dormida,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-30.35373,-63.94053
san jose de la dormida,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-30.35373,-63.94053
cordoba,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.39138,-64.083771
cordoba,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.39138,-64.083771
cordoba,cordoba,2,nafta super entre 92 y 95 ron,1278,2025-06-01,2,ypf,-31.37146,-64.17586
rosario de la frontera,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-25.75303,-64.94535
san francisco solano,buenos aires,19,gas oil grado 2,1219,2025-06-01,2,ypf,-34.76332,-58.29183
ramos mejia,buenos aires,19,gas oil grado 2,1213,2025-06-01,2,ypf,-34.65502,-58.54956
cordoba,cordoba,2,nafta super entre 92 y 95 ron,1278,2025-06-01,2,ypf,-31.37146,-64.17586
cordoba,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.38589,-64.15984
cordoba,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.38589,-64.15984
cordoba,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.37682,-64.12626
cordoba,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.37682,-64.12626
cordoba,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.41061,-64.17279
cordoba,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.41061,-64.17279
laferrere,buenos aires,19,gas oil grado 2,1213,2025-06-01,2,ypf,-34.75197,-58.58767
martinez,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.491605,-58.52334
martinez,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.491605,-58.52334
g laferrere,buenos aires,19,gas oil grado 2,1213,2025-06-01,2,ypf,-34.75821,-58.60953
g laferrere,buenos aires,19,gas oil grado 2,1213,2025-06-01,2,ypf,-34.75821,-58.60953
isidro casanova,buenos aires,19,gas oil grado 2,1213,2025-06-01,2,ypf,-34.73875,-58.56426
isidro casanova,buenos aires,19,gas oil grado 2,1213,2025-06-01,2,ypf,-34.73875,-58.56426
las rosas,santa fe,19,gas oil grado 2,1277,2025-06-01,2,ypf,-32.47439,-61.58804
las rosas,santa fe,19,gas oil grado 2,1277,2025-06-01,2,ypf,-32.47439,-61.58804
perez millan,buenos aires,19,gas oil grado 2,1283,2025-06-01,2,ypf,-33.77104,-60.10025
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1186,2025-06-01,2,ypf,-34.62423,-58.45066
perez millan,buenos aires,19,gas oil grado 2,1283,2025-06-01,2,ypf,-33.77104,-60.10025
embalse,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-32.20088,-64.40304
laguna larga,cordoba,2,nafta super entre 92 y 95 ron,1284,2025-06-01,2,ypf,-31.78105,-63.79772
laguna larga,cordoba,2,nafta super entre 92 y 95 ron,1284,2025-06-01,2,ypf,-31.78105,-63.79772
la dulce,buenos aires,19,gas oil grado 2,1283,2025-06-01,2,ypf,-38.28054,-59.20523
la dulce,buenos aires,19,gas oil grado 2,1283,2025-06-01,2,ypf,-38.28054,-59.20523
ramos mejia,buenos aires,19,gas oil grado 2,1213,2025-06-01,2,ypf,-34.65502,-58.54956
embalse,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-32.20088,-64.40304
san francisco solano,buenos aires,19,gas oil grado 2,1219,2025-06-01,2,ypf,-34.76332,-58.29183
rio segundo,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.65232,-63.8568
gualeguay,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-33.13228,-59.3146
rosario de la frontera,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-25.75303,-64.94535
ballesteros,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-32.53805,-62.98041
embarcacion,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-23.19622,-64.08948
haedo,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.63463,-58.60828
haedo,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.63463,-58.60828
pcia de la plaza,chaco,19,gas oil grado 2,1304,2025-06-01,2,ypf,-27.00752,-59.85003
pcia de la plaza,chaco,19,gas oil grado 2,1304,2025-06-01,2,ypf,-27.00752,-59.85003
pichanal,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-23.30956,-64.2209
pichanal,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-23.30956,-64.2209
gral mosconi,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-22.74314,-63.81824
gral mosconi,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-22.74314,-63.81824
la cocha,tucuman,2,nafta super entre 92 y 95 ron,1261,2025-06-01,2,ypf,-27.766682,-65.583418
parana,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-31.729405,-60.473163
parana,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-31.729405,-60.473163
la cocha,tucuman,2,nafta super entre 92 y 95 ron,1261,2025-06-01,2,ypf,-27.766682,-65.583418
aguilares,tucuman,2,nafta super entre 92 y 95 ron,1261,2025-06-01,2,ypf,-27.42947,-65.60995
santa rosa,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-23.39492,-64.42724
aguilares,tucuman,2,nafta super entre 92 y 95 ron,1261,2025-06-01,2,ypf,-27.42947,-65.60995
capital federal,capital federal,19,gas oil grado 2,1191,2025-06-01,2,ypf,-34.6439,-58.39938
santa rosa,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-23.39492,-64.42724
san martin,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.56414,-58.57438
san martin,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.56414,-58.57438
ramos mejia,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.63773,-58.56464
ramos mejia,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.63773,-58.56464
capital federal,capital federal,19,gas oil grado 2,1191,2025-06-01,2,ypf,-34.6439,-58.39938
colonia yerua,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-31.45352,-58.13372
colonia yerua,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-31.45352,-58.13372
uspallata,mendoza,19,gas oil grado 2,1244,2025-06-01,2,ypf,-32.59484,-69.371428
uspallata,mendoza,19,gas oil grado 2,1244,2025-06-01,2,ypf,-32.59484,-69.371428
embarcacion,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-23.19622,-64.08948
gral guemes,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-24.73717,-65.02818
resistencia,chaco,19,gas oil grado 2,1304,2025-06-01,2,ypf,-27.437049,-58.970487
bahia blanca,buenos aires,19,gas oil grado 2,1283,2025-06-01,2,ypf,-38.708221,-62.185851
gral guemes,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-24.73717,-65.02818
dean funes,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-30.43736,-64.330277
dean funes,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-30.43736,-64.330277
quilino,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-30.21729,-64.489
quilino,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-30.21729,-64.489
totoral,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-30.70661,-64.05513
totoral,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-30.70661,-64.05513
joaquin v gonzalez,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-25.11627,-64.1317
ballesteros,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-32.53805,-62.98041
san miguel del monte,buenos aires,2,nafta super entre 92 y 95 ron,1215,2025-06-01,2,ypf,-35.43964,-58.80169
diamante,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-32.07875,-60.59508
diamante,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-32.07875,-60.59508
joaquin v gonzalez,salta,19,gas oil grado 2,1315,2025-06-01,2,ypf,-25.11627,-64.1317
san miguel del monte,buenos aires,2,nafta super entre 92 y 95 ron,1215,2025-06-01,2,ypf,-35.43964,-58.80169
san martin,buenos aires,2,nafta super entre 92 y 95 ron,1215,2025-06-01,2,ypf,-34.59358,-58.53643
rio colorado,rio negro,19,gas oil grado 2,1256,2025-06-01,2,ypf,-38.9829,-64.1113
rio colorado,rio negro,19,gas oil grado 2,1256,2025-06-01,2,ypf,-38.9829,-64.1113
san martin,buenos aires,2,nafta super entre 92 y 95 ron,1215,2025-06-01,2,ypf,-34.59358,-58.53643
crespo,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-32.02582,-60.30397
villa mercedes,san luis,19,gas oil grado 2,1259,2025-06-01,2,ypf,-33.50103,-65.78793
villa mercedes,san luis,19,gas oil grado 2,1259,2025-06-01,2,ypf,-33.50103,-65.78793
gral gutierrez,mendoza,19,gas oil grado 2,1244,2025-06-01,2,ypf,-32.95871,-68.78985
gral gutierrez,mendoza,19,gas oil grado 2,1244,2025-06-01,2,ypf,-32.95871,-68.78985
crespo,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-32.02582,-60.30397
valcheta,rio negro,19,gas oil grado 2,1256,2025-06-01,2,ypf,-40.685566,-66.163644
valcheta,rio negro,19,gas oil grado 2,1256,2025-06-01,2,ypf,-40.685566,-66.163644
bahia blanca,buenos aires,19,gas oil grado 2,1283,2025-06-01,2,ypf,-38.708221,-62.185851
resistencia,chaco,19,gas oil grado 2,1304,2025-06-01,2,ypf,-27.437049,-58.970487
capital federal,capital federal,19,gas oil grado 2,1191,2025-06-01,2,ypf,-34.61583,-58.44207
gualeguay,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-33.13228,-59.3146
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1186,2025-06-01,2,ypf,-34.62242,-58.42905
villa regina,rio negro,2,nafta super entre 92 y 95 ron,1040,2025-06-01,2,ypf,-39.09751,-67.07611
villa regina,rio negro,2,nafta super entre 92 y 95 ron,1040,2025-06-01,2,ypf,-39.093892,-67.082803
merlo,san luis,19,gas oil grado 2,1259,2025-06-01,2,ypf,-32.34555,-65.01599
goya,corrientes,19,gas oil grado 2,1304,2025-06-01,2,ypf,-29.13459,-59.25464
goya,corrientes,19,gas oil grado 2,1304,2025-06-01,2,ypf,-29.13459,-59.25464
plottier,neuquen,19,gas oil grado 2,1317,2025-06-01,2,ypf,-38.944209,-68.19715
plottier,neuquen,19,gas oil grado 2,1317,2025-06-01,2,ypf,-38.944209,-68.19715
rincon de los sauces,neuquen,19,gas oil grado 2,1256,2025-06-01,2,ypf,-37.38698,-68.92328
rincon de los sauces,neuquen,19,gas oil grado 2,1256,2025-06-01,2,ypf,-37.38698,-68.92328
merlo,buenos aires,19,gas oil grado 2,1231,2025-06-01,2,ypf,-34.68731,-58.68563
merlo,buenos aires,19,gas oil grado 2,1231,2025-06-01,2,ypf,-34.68731,-58.68563
san jorge,santa fe,19,gas oil grado 2,1277,2025-06-01,2,ypf,-31.89647,-61.85674
sierra grande,rio negro,19,gas oil grado 2,1256,2025-06-01,2,ypf,-41.599955,-65.355309
san jorge,santa fe,19,gas oil grado 2,1277,2025-06-01,2,ypf,-31.89647,-61.85674
moreno,buenos aires,19,gas oil grado 2,1231,2025-06-01,2,ypf,-34.602223,-58.724553
moreno,buenos aires,19,gas oil grado 2,1231,2025-06-01,2,ypf,-34.602223,-58.724553
sierra grande,rio negro,19,gas oil grado 2,1256,2025-06-01,2,ypf,-41.599955,-65.355309
ramos mejia,buenos aires,2,nafta super entre 92 y 95 ron,1227,2025-06-01,2,ypf,-34.65074,-58.57627
la plata,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.88904,-57.95564
la plata,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.88904,-57.95564
moron,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.66054,-58.60785
moron,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.66054,-58.60785
gualeguaychu,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-33.022644,-58.534858
gualeguaychu,entre rios,19,gas oil grado 2,1300,2025-06-01,2,ypf,-33.022644,-58.534858
capital federal,capital federal,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.589276,-58.507419
capital federal,capital federal,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.589276,-58.507419
fighiera,santa fe,19,gas oil grado 2,1261,2025-06-01,2,ypf,-33.19,-60.46826
esperanza,santa fe,19,gas oil grado 2,1277,2025-06-01,2,ypf,-31.44735,-60.93012
fighiera,santa fe,19,gas oil grado 2,1261,2025-06-01,2,ypf,-33.19,-60.46826
esperanza,santa fe,19,gas oil grado 2,1277,2025-06-01,2,ypf,-31.44735,-60.93012
laspiur,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.702038,-62.47989
9 de julio,buenos aires,2,nafta super entre 92 y 95 ron,1288,2025-06-01,2,ypf,-35.44325,-60.88106
bahia blanca,buenos aires,19,gas oil grado 2,1283,2025-06-01,2,ypf,-38.69763,-62.430832
bahia blanca,buenos aires,19,gas oil grado 2,1283,2025-06-01,2,ypf,-38.69763,-62.430832
9 de julio,buenos aires,2,nafta super entre 92 y 95 ron,1288,2025-06-01,2,ypf,-35.44325,-60.88106
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1186,2025-06-01,2,ypf,-34.63276,-58.47808
sarandi,buenos aires,19,gas oil grado 2,1224,2025-06-01,2,ypf,-34.675555,-58.329851
sarandi,buenos aires,19,gas oil grado 2,1224,2025-06-01,2,ypf,-34.675555,-58.329851
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1186,2025-06-01,2,ypf,-34.63276,-58.47808
gral rodriguez,buenos aires,2,nafta super entre 92 y 95 ron,1240,2025-06-01,2,ypf,-34.612509,-58.870009
gral rodriguez,buenos aires,2,nafta super entre 92 y 95 ron,1240,2025-06-01,2,ypf,-34.612509,-58.870009
san justo,buenos aires,2,nafta super entre 92 y 95 ron,1227,2025-06-01,2,ypf,-34.68672,-58.56222
san martin de los andes,neuquen,19,gas oil grado 2,1325,2025-06-01,2,ypf,-40.13641,-71.28796
san martin de los andes,neuquen,19,gas oil grado 2,1325,2025-06-01,2,ypf,-40.13641,-71.28796
san justo,buenos aires,2,nafta super entre 92 y 95 ron,1227,2025-06-01,2,ypf,-34.68672,-58.56222
san vicente,buenos aires,2,nafta super entre 92 y 95 ron,1239,2025-06-01,2,ypf,-35.02381,-58.42371
san vicente,buenos aires,2,nafta super entre 92 y 95 ron,1239,2025-06-01,2,ypf,-35.02381,-58.42371
chichinales,rio negro,2,nafta super entre 92 y 95 ron,1040,2025-06-01,2,ypf,-39.11639,-66.92901
ramos mejia,buenos aires,2,nafta super entre 92 y 95 ron,1227,2025-06-01,2,ypf,-34.65074,-58.57627
san pedro,jujuy,19,gas oil grado 2,1344,2025-06-01,2,ypf,-24.227965,-64.863643
san pedro,jujuy,19,gas oil grado 2,1344,2025-06-01,2,ypf,-24.227965,-64.863643
la plata,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.93787,-57.9734
la plata,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.93787,-57.9734
capital federal,capital federal,19,gas oil grado 2,1191,2025-06-01,2,ypf,-34.56433,-58.47957
capital federal,capital federal,19,gas oil grado 2,1191,2025-06-01,2,ypf,-34.56433,-58.47957
merlo,san luis,19,gas oil grado 2,1259,2025-06-01,2,ypf,-32.34555,-65.01599
chichinales,rio negro,2,nafta super entre 92 y 95 ron,1040,2025-06-01,2,ypf,-39.11639,-66.92901
villa regina,rio negro,2,nafta super entre 92 y 95 ron,1040,2025-06-01,2,ypf,-39.09751,-67.07611
laspiur,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-31.702038,-62.47989
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1186,2025-06-01,2,ypf,-34.62242,-58.42905
villa regina,rio negro,2,nafta super entre 92 y 95 ron,1040,2025-06-01,2,ypf,-39.093892,-67.082803
gral roca,rio negro,2,nafta super entre 92 y 95 ron,1040,2025-06-01,2,ypf,-39.04304,-67.57906
laboulaye,cordoba,2,nafta super entre 92 y 95 ron,1284,2025-06-01,2,ypf,-34.136557,-63.392931
cordoba,cordoba,2,nafta super entre 92 y 95 ron,1278,2025-06-01,2,ypf,-31.38953,-64.13709
ezpeleta,buenos aires,19,gas oil grado 2,1219,2025-06-01,2,ypf,-34.75196,-58.22678
ezpeleta,buenos aires,19,gas oil grado 2,1219,2025-06-01,2,ypf,-34.75196,-58.22678
cordoba,cordoba,2,nafta super entre 92 y 95 ron,1278,2025-06-01,2,ypf,-31.38953,-64.13709
salicas,la rioja,2,nafta super entre 92 y 95 ron,1244,2025-06-01,2,ypf,-28.37175,-67.07191667
salicas,la rioja,2,nafta super entre 92 y 95 ron,1244,2025-06-01,2,ypf,-28.37175,-67.07191667
gobernador costa,chubut,2,nafta super entre 92 y 95 ron,1040,2025-06-01,2,ypf,-44.048483,-70.593582
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1186,2025-06-01,2,ypf,-34.62891,-58.438732
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1186,2025-06-01,2,ypf,-34.62891,-58.438732
gobernador costa,chubut,2,nafta super entre 92 y 95 ron,1040,2025-06-01,2,ypf,-44.048483,-70.593582
san rafael,mendoza,19,gas oil grado 2,1244,2025-06-01,2,ypf,-34.65159,-68.38028
san rafael,mendoza,19,gas oil grado 2,1244,2025-06-01,2,ypf,-34.65159,-68.38028
los quirquinchos,santa fe,19,gas oil grado 2,1277,2025-06-01,2,ypf,-33.384808,-61.71145
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1186,2025-06-01,2,ypf,-34.62423,-58.45066
marcos juarez,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-32.70818,-62.10875
los quirquinchos,santa fe,19,gas oil grado 2,1277,2025-06-01,2,ypf,-33.384808,-61.71145
marcos juarez,cordoba,19,gas oil grado 2,1291,2025-06-01,2,ypf,-32.70818,-62.10875
reconquista,santa fe,19,gas oil grado 2,1277,2025-06-01,2,ypf,-29.15988,-59.65892
reconquista,santa fe,19,gas oil grado 2,1277,2025-06-01,2,ypf,-29.15988,-59.65892
valeria del mar,buenos aires,19,gas oil grado 2,1267,2025-06-01,2,ypf,-37.13993,-56.91111
valeria del mar,buenos aires,19,gas oil grado 2,1267,2025-06-01,2,ypf,-37.13993,-56.91111
famailla,tucuman,19,gas oil grado 2,1315,2025-06-01,2,ypf,-27.038045,-65.378654
famailla,tucuman,19,gas oil grado 2,1315,2025-06-01,2,ypf,-27.038045,-65.378654
moreno,buenos aires,19,gas oil grado 2,1231,2025-06-01,2,ypf,-34.53773,-58.79611
moreno,buenos aires,19,gas oil grado 2,1231,2025-06-01,2,ypf,-34.53773,-58.79611
laferrere,buenos aires,19,gas oil grado 2,1213,2025-06-01,2,ypf,-34.75197,-58.58767
laboulaye,cordoba,2,nafta super entre 92 y 95 ron,1284,2025-06-01,2,ypf,-34.136557,-63.392931
gral roca,rio negro,2,nafta super entre 92 y 95 ron,1040,2025-06-01,2,ypf,-39.04304,-67.57906
laboulaye,cordoba,2,nafta super entre 92 y 95 ron,1284,2025-06-01,2,ypf,-34.14491,-63.39136
san pedro,jujuy,19,gas oil grado 2,1344,2025-06-01,2,ypf,-24.22983,-64.88068
gral roca,rio negro,2,nafta super entre 92 y 95 ron,1040,2025-06-01,2,ypf,-39.03299,-67.58957
merlo,buenos aires,19,gas oil grado 2,1231,2025-06-01,2,ypf,-34.6978,-58.75179
rafael calzada,buenos aires,19,gas oil grado 2,1221,2025-06-01,2,ypf,-34.79193,-58.3579
merlo,buenos aires,19,gas oil grado 2,1231,2025-06-01,2,ypf,-34.6978,-58.75179
gral roca,rio negro,2,nafta super entre 92 y 95 ron,1040,2025-06-01,2,ypf,-39.03299,-67.58957
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1186,2025-06-01,2,ypf,-34.61019,-58.43038
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1186,2025-06-01,2,ypf,-34.61019,-58.43038
rafael calzada,buenos aires,19,gas oil grado 2,1221,2025-06-01,2,ypf,-34.79193,-58.3579
cruz del eje,cordoba,2,nafta super entre 92 y 95 ron,1284,2025-06-01,2,ypf,-30.73688,-64.7911
chivilcoy,buenos aires,19,gas oil grado 2,1283,2025-06-01,2,ypf,-34.92013,-59.98665
beccar,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.466195,-58.55521
beccar,buenos aires,19,gas oil grado 2,1195,2025-06-01,2,ypf,-34.466195,-58.55521
yuto,jujuy,19,gas oil grado 2,1315,2025-06-01,2,ypf,-23.58625,-64.51067
yuto,jujuy,19,gas oil grado 2,1315,2025-06-01,2,ypf,-23.58625,-64.51067
chivilcoy,buenos aires,19,gas oil grado 2,1283,2025-06-01,2,ypf,-34.92013,-59.98665
cruz del eje,cordoba,2,nafta super entre 92 y 95 ron,1284,2025-06-01,2,ypf,-30.73688,-64.7911
realico,la pampa,19,gas oil grado 2,1245,2025-06-01,2,ypf,-35.053321,-64.253361
realico,la pampa,19,gas oil grado 2,1245,2025-06-01,2,ypf,-35.053321,-64.253361
patquia,la rioja,19,gas oil grado 2,1303,2025-06-01,2,ypf,-30.03907,-66.87796
patquia,la rioja,19,gas oil grado 2,1303,2025-06-01,2,ypf,-30.03907,-66.87796
huinca renaco,cordoba,2,nafta super entre 92 y 95 ron,1284,2025-06-01,2,ypf,-34.80629,-64.37075
huinca renaco,cordoba,2,nafta super entre 92 y 95 ron,1284,2025-06-01,2,ypf,-34.80629,-64.37075
laboulaye,cordoba,2,nafta super entre 92 y 95 ron,1284,2025-06-01,2,ypf,-34.14491,-63.39136
isidro casanova,buenos aires,19,gas oil grado 2,1213,2025-06-01,2,ypf,-34.71207,-58.59002
isidro casanova,buenos aires,19,gas oil grado 2,1213,2025-06-01,2,ypf,-34.71207,-58.59002
dudignac,buenos aires,19,gas oil grado 2,1283,2025-06-01,2,ypf,-35.65136,-60.71102
dudignac,buenos aires,19,gas oil grado 2,1283,2025-06-01,2,ypf,-35.65136,-60.71102
san pedro,jujuy,19,gas oil grado 2,1344,2025-06-01,2,ypf,-24.22983,-64.88068
capital federal,capital federal,19,gas oil grado 2,1191,2025-06-01,2,ypf,-34.61583,-58.44207
